Net Value Per Share (B),Total debt/Total net worth,Debt ratio %,Net worth/Assets,Total Asset Turnover,Quick Assets/Total Assets,Current Assets/Total Assets,Quick Assets/Current Liability,Current Liability to Assets,Working Capital/Equity,Long-term Liability to Current Assets,Total expense/Assets,Working capitcal Turnover Rate,Cash Flow to Sales,Current Liability to Liability,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Net Income Flag,Equity to Liability,Bankrupt?,Operating Expense Rate,Total income/Total expense
0.166575,0.0062667,0.120265,0.879735,0.0584708,0.143,0.210131,0.00361566,0.0725241,0.731519,0,0.015594,0.593905,0.671545,0.565312,0.311164,0.0530034,0,0.779551,1,0.0310841,0,8.34e+09,0.00205045
0.204332,0.0054022,0.109804,0.890196,0.0914543,0.340202,0.381587,0.0107221,0.0581174,0.735474,0.0101873,0.0123733,0.593984,0.671566,0.493305,0.313725,0.0236066,0,0.834379,1,0.034337,0,0.00010442,0.00276031
0.176984,0.00276767,0.0685673,0.931433,0.0764618,0.400091,0.556917,0.0284173,0.0256866,0.738984,0.00454016,0.0232955,0.594095,0.671547,0.339733,0.311766,0.00705362,0,0.807192,1,0.0562192,0,0.000209186,0.0023124
0.175762,0.00406168,0.0908789,0.909121,0.00449775,0.0574864,0.131904,0.00168578,0.06384,0.730757,0.0238319,0.00608787,0.593394,0.671475,0.654289,0.313956,0.0731037,0,0.788963,1,0.0420368,0,0.000532622,0.00203431
0.164384,0.0276256,0.223146,0.776854,0.116942,0.628149,0.718293,0.00518833,0.217426,0.732622,0.00190351,0.0226308,0.593919,0.671585,0.935021,0.320203,0.0473379,0,0.783484,1,0.01504,0,0.000163741,0.00213592
0.176689,0.0121969,0.169393,0.830607,0.11994,0.401031,0.444143,0.00498617,0.145047,0.731312,0.00743429,0.0207657,0.593908,0.671573,0.815566,0.314723,0.0508457,0,0.817327,1,0.0210561,0,0.000127085,0.00240579
0.17218,0.00650927,0.123016,0.876984,0.194903,0.145032,0.352311,0.00249735,0.104595,0.732244,0.00277908,0.160453,0.593917,0.671587,0.802867,0.320171,0.0460652,0,0.813653,1,0.0303204,0,0.000694282,0.00224878
0.16017,0.00498819,0.104332,0.895668,0.0809595,0.110471,0.855085,0.00191486,0.103522,0.741072,0.00080111,0.0443558,0.594072,0.671573,0.933806,0.314654,0.0188267,0,0.738686,1,0.0362855,0,0.000180046,0.00200945
0.186507,0.00198525,0.0526045,0.947395,0.10045,0.330706,0.316825,0.0131219,0.0462222,0.734284,0.00348844,0.0240344,0.593966,0.671535,0.797366,0.309694,0.0225632,0,0.852419,1,0.0732018,0,0.000223525,0.00263122
0.178206,0.00724519,0.130816,0.869184,0.143928,0.60816,0.677582,0.0107499,0.103029,0.738957,0.00528807,0.0285706,0.593991,0.671587,0.744131,0.318359,0.0236723,0,0.803746,1,0.0283185,0,0.000154375,0.00227658
0.18992,0.00895139,0.146476,0.853524,0.17991,0.386502,0.514958,0.00551779,0.126739,0.73432,0.00380501,0.0218486,0.593932,0.671572,0.821313,0.314391,0.0383449,0,0.820356,1,0.0249214,0,7.98e+09,0.00242075
0.179259,0.00263271,0.0659975,0.934002,0.124438,0.447062,0.661374,0.0130974,0.0624117,0.738683,0.00112778,0.0335712,0.594032,0.671574,0.871263,0.314916,0.014617,0,0.825735,1,0.0584564,0,0.000201439,0.00238149
0.167797,0.000552622,0.016779,0.983221,0.0569715,0.539315,0.594898,0.0481001,0.0203109,0.738349,0,0.0256653,0.594184,0.671356,0.957749,0.300013,0.00517314,0,0.796767,1,0.204291,0,0.000382179,0.00223541
0.159159,0.012931,0.173655,0.826345,0.0629685,0.212474,0.218836,0.00413377,0.0933904,0.729735,0.0402669,0.0200246,0.593877,0.67158,0.507406,0.315856,0.0655987,0,0.813588,1,0.0204476,0,0.000226069,0.00238041
0.184021,0.00483134,0.102186,0.897814,0.041979,0.105959,0.101512,0.00642598,0.031079,0.732011,0,0.00968937,0.593918,0.671545,0.277715,0.312484,0.0457961,0,0.771309,1,0.0371072,0,0.000151946,0.00179593
0.176309,0.00539491,0.109714,0.890286,0.112444,0.248128,0.325446,0.00438594,0.10257,0.731855,0.00413839,0.0131101,0.593914,0.67157,0.88082,0.31419,0.0488459,0,0.799948,1,0.0343718,0,7.17e+09,0.0022821
0.169946,0.00266189,0.0665417,0.933458,0.071964,0.239283,0.251126,0.00651262,0.0673176,0.732459,0.00015913,0.0250016,0.593929,0.671577,0.932866,0.315111,0.0413406,0,0.79727,1,0.0579542,0,0.000149518,0.00223899
0.1442,0.0344431,0.234816,0.765184,0.0134933,0.760999,0.729057,0.00566578,0.241404,0.729138,0,0.0165119,0.593823,0.671624,0.988224,0.318976,0.0518069,0,0.782648,1,0.0140919,0,0.000430746,0.00209245
0.205175,0.0108518,0.160807,0.839193,0.190405,0.428499,0.606147,0.00663827,0.117116,0.737599,0.0086806,0.0261985,0.593951,0.671572,0.690849,0.314433,0.0301087,0,0.798971,1,0.0223804,0,6.56e+09,0.00224967
0.196494,0.00487694,0.102821,0.897179,0.0854573,0.241727,0.265391,0.00568779,0.0776391,0.732224,0.0119382,0.0163879,0.593921,0.671572,0.707494,0.314591,0.0451682,0,0.789378,1,0.0368661,0,0.000116908,0.00216152
0.18124,0.00438724,0.0958068,0.904193,0.109445,0.586356,0.741747,0.0108582,0.0983816,0.739066,0,0.0513913,0.594032,0.671579,0.96367,0.315676,0.0206335,0,0.820114,1,0.0397469,0,0.000389348,0.00231026
0.199739,0.00818355,0.139825,0.860175,0.196402,0.400595,0.560979,0.00989755,0.0739355,0.73889,0.00894085,0.0233169,0.593972,0.671582,0.496246,0.317853,0.0204715,0,0.843901,1,0.0262775,0,8.75e+09,0.00258118
0.185833,0.00481128,0.101914,0.898086,0.158921,0.441506,0.584772,0.00851748,0.0944128,0.736799,0.00215316,0.0320538,0.59397,0.67158,0.870442,0.316544,0.0251234,0,0.81673,1,0.0372181,0,0.000145702,0.00234069
0.179133,0.0136861,0.177737,0.822263,0.107946,0.603255,0.7063,0.00654988,0.166435,0.736697,0.00157921,0.0163492,0.593964,0.671577,0.894117,0.315955,0.0368029,0,0.81242,1,0.0198893,0,9.86e+09,0.00240203
0.189625,0.00654575,0.123409,0.876591,0.109445,0.386244,0.50754,0.00608857,0.115051,0.734597,0.00217685,0.0214595,0.593958,0.671605,0.881556,0.320138,0.0353,0,0.80385,1,0.0302108,0,0.000170564,0.00229285
0.190763,0.00844345,0.142123,0.857877,0.157421,0.431843,0.630893,0.00561251,0.139059,0.735902,4.79e+09,0.0164668,0.593953,0.671572,0.929712,0.314384,0.0343836,0,0.837717,1,0.0257919,0,9.56e+09,0.00266313
0.190215,0.0015612,0.0429906,0.957009,0.14093,0.561754,0.620892,0.0225949,0.0454173,0.73827,0,0.019279,0.594017,0.671654,0.945292,0.328857,0.011287,0,0.851936,1,0.0889172,0,9.96e+09,0.0027259
0.205554,0.00676096,0.125767,0.874233,0.305847,0.481827,0.516323,0.00796767,0.109929,0.735135,0.00040349,0.0430999,0.593934,0.671574,0.826323,0.315169,0.0331504,0,0.859358,1,0.0295889,0,0.000141308,0.00248123
0.171548,0.0070701,0.129032,0.870968,0.089955,0.237571,0.423104,0.00458963,0.094079,0.734363,0.00966986,0.018041,0.593956,0.671562,0.687675,0.312831,0.0345569,0,0.805706,1,0.028757,0,0.000142811,0.00232235
0.147023,0.0107816,0.160323,0.839677,0.10045,0.162111,0.159507,0.0024634,0.11788,0.726522,0.0295474,0.0287354,0.593854,0.671606,0.697541,0.32303,0.112393,0,0.821684,1,0.0224593,0,0.000187215,0.00238292
0.154608,0.0146563,0.182604,0.817396,0.089955,0.0505949,0.0567481,0.000457627,0.170476,0.717427,0.033236,0.0284481,0.593756,0.671568,0.891842,0.313476,0.424677,0,0.801856,1,0.0192557,0,0.000214274,0.00226543
0.198896,0.00306496,0.0741301,0.92587,0.0449775,0.123096,0.121281,0.00753186,0.0306314,0.73232,0.0364635,0.0152726,0.593932,0.671538,0.377177,0.312296,0.0381409,0,0.833343,1,0.0519431,0,0.000241796,0.00264808
0.18971,0.000847172,0.024972,0.975028,0.0554723,0.399988,0.498445,0.0300163,0.0242941,0.737184,0,0.00691514,0.594136,0.671534,0.821128,0.311993,0.00746783,0,0.817317,1,0.146172,0,6.92e+09,0.00275747
0.170747,0.00868784,0.144239,0.855761,0.0629685,0.0450376,0.098348,0.00161722,0.0534912,0.73036,0.0841353,0.0109949,0.593883,0.671572,0.344284,0.314529,0.0809039,0,0.79755,1,0.0253609,0,8.55e+09,0.0022549
0.191606,0.00314976,0.0756417,0.924358,0.172414,0.271642,0.267461,0.00916819,0.0543906,0.733372,0,0.0256621,0.593931,0.671587,0.66458,0.318263,0.0313943,0,0.837449,1,0.0508704,0,0.000124309,0.00250615
0.178501,0.00916842,0.14826,0.85174,0.041979,0.110608,0.151869,0.00166973,0.117558,0.726806,0.0193352,0.0429977,0.593766,0.671565,0.751773,0.313824,0.117488,0,0.755144,1,0.0245788,0,0.000545804,0.00206787
0.189878,0.00642173,0.122049,0.877951,0.0989505,0.265651,0.358633,0.00511379,0.0944532,0.733,0.00420202,0.0126792,0.593931,0.671583,0.729558,0.316622,0.0408654,0,0.802741,1,0.0305911,0,7.08e+09,0.00232148
0.189668,0.00127395,0.0360371,0.963963,0.373313,0.601288,0.592797,0.0321438,0.0340986,0.738215,0,0.034748,0.593957,0.671579,0.832949,0.31733,0.00883748,0,0.865101,1,0.104997,0,6.81e+09,0.00256985
0.198685,0.00297924,0.072558,0.927442,0.0704648,0.20775,0.201395,0.00621939,0.0613657,0.732017,0,0.0256196,0.593917,0.671576,0.782064,0.314984,0.0467479,0,0.827037,1,0.0530963,0,0.000300886,0.0024372
0.180313,0.00539308,0.109683,0.890317,0.089955,0.23996,0.312189,0.00632846,0.0694317,0.733559,0.0123633,0.0306287,0.593944,0.671581,0.592372,0.315936,0.0344251,0,0.808685,1,0.0343777,0,0.000270242,0.00230098
0.201551,0.00402976,0.0903649,0.909635,0.128936,0.320118,0.392044,0.00639189,0.0911948,0.733552,0,0.0217228,0.593938,0.671575,0.944631,0.315027,0.036124,0,0.828318,1,0.0422834,0,0.000152293,0.00248445
0.189288,0.00259897,0.0653022,0.934698,0.11994,0.264824,0.366446,0.00953818,0.0510085,0.734909,0.00138563,0.0185141,0.593962,0.671575,0.71726,0.31499,0.0215575,0,0.82733,1,0.0590581,0,0.000124541,0.00251943
0.180355,0.00439271,0.0958975,0.904103,0.0614693,0.144854,0.145799,0.00376522,0.0706115,0.730592,0.0127572,0.0349009,0.593877,0.671575,0.687781,0.31483,0.0734558,0,0.812181,1,0.0397111,0,0.000378131,0.00230939
0.181071,0.00517878,0.106872,0.893128,0.14093,0.370909,0.508143,0.00643874,0.104662,0.734975,0,0.0119317,0.593955,0.671554,0.922224,0.310703,0.0320604,0,0.824256,1,0.0353538,0,5.52e+09,0.00263508
0.173318,0.0122279,0.169574,0.830426,0.0374813,0.144732,0.20431,0.00441076,0.0605323,0.732245,0.0140808,0.0236542,0.593924,0.671539,0.331992,0.311171,0.0454737,0,0.772613,1,0.0210283,0,0.000201323,0.00206149
0.172728,0.0104506,0.157995,0.842005,0.0614693,0.173317,0.185098,0.00320851,0.0978324,0.728811,0.0331497,0.0127691,0.593856,0.671571,0.585045,0.314415,0.0808367,0,0.795475,1,0.0228417,0,0.000102801,0.00222368
0.177826,0.00706736,0.129002,0.870998,0.095952,0.510483,0.511143,0.00685341,0.134953,0.733458,0,0.011701,0.593939,0.671573,0.992288,0.314755,0.0411431,0,0.811864,1,0.0287652,0,0.000100257,0.00246225
0.181493,0.00709563,0.129274,0.870726,0.133433,0.283161,0.476953,0.00491612,0.104472,0.734768,0.00509913,0.00780573,0.593945,0.671578,0.763538,0.316154,0.0340838,0,0.813847,1,0.0286922,0,4.05e+09,0.00262144
0.212043,0.00202446,0.053451,0.946549,0.275862,0.601707,0.596727,0.0203895,0.0539094,0.737824,0,0.0339866,0.593972,0.671604,0.917333,0.323758,0.0139814,0,0.855448,1,0.0720561,0,0.000132982,0.00252896
0.181745,0.0081334,0.139342,0.860658,0.26087,0.515221,0.680458,0.00891974,0.105105,0.739254,0.00609156,0.0200221,0.593962,0.671579,0.713316,0.317698,0.0240508,0,0.811073,1,0.0263755,0,6.61e+09,0.00235897
0.18617,0.00517787,0.106872,0.893128,0.121439,0.199416,0.276897,0.00439527,0.0827512,0.73214,0.00565761,0.019779,0.593918,0.671575,0.726664,0.315047,0.0461807,0,0.827377,1,0.0353568,0,0.000139111,0.00250133
0.203363,0.0066187,0.124225,0.875775,0.0914543,0.263266,0.332341,0.00555695,0.0863352,0.733016,0.0130706,0.0111224,0.593936,0.67157,0.654146,0.314247,0.0402614,0,0.825644,1,0.0299951,0,0.000108583,0.00268585
0.191142,0.00577791,0.114521,0.885479,0.181409,0.424204,0.406399,0.00840152,0.0919903,0.733986,7.29e+08,0.0328356,0.593935,0.671572,0.756176,0.314477,0.0351644,0,0.847718,1,0.0328052,0,0.000174149,0.00249923
0.194935,0.0279767,0.223872,0.776128,0.023988,0.949804,0.913622,0.00757647,0.226467,0.740218,0,0.0150667,0.594134,0.671567,0.971436,0.314029,0.0387875,0,0.807538,1,0.0149799,0,0.000481857,0.00236134
0.194261,0.00324369,0.0773347,0.922665,0.13943,0.322306,0.471756,0.00902666,0.0653528,0.735972,0,0.024404,0.593972,0.671576,0.783848,0.315386,0.0215002,0,0.841772,1,0.0497343,0,0.000158769,0.00255065
0.181071,0.00255611,0.0644859,0.935514,0.169415,0.174181,0.173213,0.00540505,0.0593455,0.7317,0.00566329,0.101972,0.593912,0.671565,0.846374,0.312875,0.0523271,0,0.835719,1,0.0598255,0,0.000522908,0.00229656
0.194682,0.00597306,0.116849,0.883151,0.047976,0.228136,0.264508,0.0159288,0.0263793,0.735356,0.0225721,0.0149701,0.594023,0.671607,0.203627,0.317649,0.0153806,0,0.819161,1,0.032086,0,0.000233354,0.00249477
0.171042,0.01262,0.171872,0.828128,0.0389805,0.163776,0.426092,0.00221084,0.131751,0.731978,0.0081533,0.0136047,0.593916,0.67157,0.728871,0.314331,0.0481095,0,0.79723,1,0.0206964,0,0.000186175,0.00224609
0.166575,0.00403888,0.0905161,0.909484,0.298351,0.212944,0.264102,0.00465379,0.0834388,0.731876,0.00411732,0.0608664,0.593914,0.671572,0.861946,0.314463,0.0487764,0,0.793954,1,0.0422105,0,0.000192882,0.00222435
0.173823,0.0068713,0.126946,0.873054,0.121439,0.445471,0.620075,0.00630464,0.127996,0.736047,0,0.0663916,0.593962,0.671586,0.955457,0.31802,0.0321845,0,0.807138,1,0.0292846,0,0.000414672,0.00225873
0.17298,0.00156303,0.0430511,0.956949,0.124438,0.455415,0.70255,0.0183566,0.0453818,0.739358,0,0.10296,0.594044,0.671583,0.943719,0.316262,0.00994526,0,0.804137,1,0.0888366,0,0.000680058,0.00224352
0.188193,0.0112084,0.163195,0.836805,0.14093,0.050841,0.108288,0.00103967,0.0882205,0.727548,0.070059,0.0587807,0.593875,0.671572,0.50945,0.314496,0.121659,0,0.82267,1,0.0219988,0,0.000381716,0.00230759
0.16569,0.017238,0.193851,0.806149,0.0794603,0.336478,0.332614,0.0108265,0.0569392,0.736881,0.0419876,0.0298933,0.593974,0.671584,0.271335,0.317425,0.026504,0,0.807304,1,0.0179151,0,0.000262264,0.00229484
0.179723,0.00395316,0.0891556,0.910844,0.124438,0.31874,0.352866,0.010259,0.0569419,0.734717,0.0107216,0.0157461,0.59396,0.671601,0.593277,0.319641,0.0249967,0,0.832544,1,0.042884,0,9.73e+09,0.00262684
0.232228,0.00585816,0.115488,0.884512,0.115442,0.243368,0.233153,0.00466105,0.0948843,0.730604,0.0117489,0.0433045,0.593895,0.671568,0.773942,0.313772,0.0626569,0,0.826922,1,0.0325057,0,0.000352923,0.00235211
0.184864,0.0181244,0.197207,0.802793,0.226387,0.521571,0.656608,0.0120918,0.0787299,0.74556,0,0.156158,0.593981,0.67159,0.373912,0.324723,0.0186235,0,0.824464,1,0.0175419,0,0.000791647,0.00226112
0.150689,0.0127741,0.172748,0.827252,0.029985,0.0895267,0.0857689,0.00256872,0.0645783,0.728689,0.129463,0.0188975,0.593803,0.671579,0.348434,0.315152,0.110854,0,0.796451,1,0.020572,1,0.00016351,0.00223453
0.173613,0.0113269,0.163951,0.836049,0.136432,0.276012,0.31555,0.00318001,0.155027,0.727262,0.00539672,0.0512652,0.593879,0.671559,0.901309,0.309704,0.0761414,0,0.738702,1,0.0218775,1,0.00012535,0.00203922
0.167502,0.00526359,0.108021,0.891979,0.0509745,0.141403,0.185407,0.00384899,0.0675496,0.731392,0,0.00673528,0.593898,0.671579,0.584815,0.315168,0.0557525,0,0.799962,1,0.034956,0,8.29e+09,0.00233177
0.215878,0.00483225,0.102186,0.897814,0.0929535,0.362248,0.404915,0.00938396,0.070567,0.735037,0.00546561,0.0114457,0.593975,0.671578,0.645716,0.31535,0.0270452,0,0.857986,1,0.0371019,0,8.92e+09,0.0031554
0.179301,0.00375437,0.0859812,0.914019,0.0674663,0.443012,0.60442,0.0170288,0.0475991,0.739183,0.0033298,0.0184416,0.594118,0.671552,0.512052,0.312546,0.0121651,0,0.813442,1,0.0445497,0,0.000222947,0.00239197
0.180608,0.0027084,0.0674487,0.932551,0.00149925,0.0477376,0.116135,0.00250991,0.03733,0.731912,0.0289803,0.00540363,0.593916,0.671452,0.506357,0.314386,0.0483713,0,0.815949,1,0.057176,0,0.00154699,0.00286166
0.166828,0.0178645,0.196239,0.803761,0.124438,0.576192,0.660131,0.00552158,0.187884,0.733702,0.00235942,0.0207394,0.593926,0.671555,0.916308,0.30724,0.0444692,0,0.800164,1,0.0176474,0,0.00011714,0.00226469
0.178754,0.0109549,0.161502,0.838498,0.122939,0.276919,0.410559,0.00410272,0.121792,0.732393,0.0118127,0.021771,0.593919,0.671574,0.715882,0.315099,0.0461282,0,0.821827,1,0.0222679,0,0.000137145,0.00243297
0.175214,0.00489244,0.103032,0.896968,0.211394,0.209952,0.41904,0.00423395,0.0902002,0.734185,0,0.158152,0.593933,0.671574,0.822208,0.315235,0.0334458,0,0.822309,1,0.0367829,0,0.000692084,0.0022584
0.16076,0.0131116,0.174653,0.825347,0.047976,0.13612,0.922194,0.00127623,0.182297,0.74109,0,0.0082711,0.594158,0.671636,0.997863,0.321362,0.0308888,0,0.797962,1,0.0203087,0,0.000128703,0.0022716
0.191142,0.00233633,0.0600417,0.939958,0.095952,0.395748,0.37922,0.0126779,0.0571325,0.734741,0.00197757,0.0189869,0.593977,0.671561,0.871498,0.31314,0.0233488,0,0.860731,1,0.0642351,0,0.000181318,0.00281263
0.179006,0.0063661,0.121414,0.878586,0.127436,0.400735,0.566769,0.00796341,0.0916748,0.737165,0.00662392,0.0202596,0.593976,0.671566,0.711301,0.313075,0.0251645,0,0.796226,1,0.030764,0,0.000116562,0.00223232
0.189078,0.00716403,0.13,0.87,0.193403,0.384289,0.556516,0.00654595,0.106642,0.736243,0.00402266,0.0217036,0.593946,0.671572,0.775494,0.314383,0.0298396,0,0.817797,1,0.0285187,0,8.55e+09,0.00240189
0.184358,0.00285704,0.0702905,0.929709,0.130435,0.479228,0.672067,0.0125218,0.0699192,0.738606,0.000647606,0.0318277,0.594022,0.671576,0.920085,0.315181,0.0161352,0,0.842283,1,0.0548411,0,0.000195773,0.00247859
0.163078,0.0106685,0.159537,0.840463,0.0614693,0.124106,0.157854,0.00269899,0.0837826,0.72923,0.0519863,0.0191501,0.593863,0.671595,0.494264,0.317936,0.0807303,0,0.811279,1,0.0225869,0,0.000228151,0.00236669
0.184021,0.00515963,0.10663,0.89337,0.053973,0.128535,0.12314,0.00534795,0.0447671,0.731607,0,0.0081483,0.593905,0.67157,0.388404,0.314387,0.0548115,0,0.797547,1,0.0354433,0,0.000125003,0.00226354
0.177194,0.0026017,0.0653626,0.934637,0.0869565,0.176184,0.215554,0.0168007,0.0193785,0.734212,0.024117,0.0203644,0.593969,0.671576,0.26628,0.314967,0.0138424,0,0.824945,1,0.0590044,0,0.000198895,0.00247313
0.229615,0.0196628,0.202558,0.797442,0.065967,0.129595,0.124156,0.00134112,0.166465,0.717254,0.0130366,0.013158,0.593693,0.671582,0.784996,0.316459,0.201485,0,0.81981,1,0.0169738,0,0.000179583,0.00253964
0.176562,0.00585634,0.115458,0.884542,0.113943,0.271479,0.364134,0.00470985,0.104514,0.732454,0.00477948,0.0125719,0.593922,0.671575,0.853875,0.315195,0.0445539,0,0.800298,1,0.0325106,0,7.99e+08,0.00228909
0.173908,0.00197248,0.0523324,0.947668,0.0929535,0.306484,0.311804,0.0111587,0.0503927,0.734024,0,0.0150401,0.593962,0.671587,0.874132,0.316449,0.0249976,0,0.821399,1,0.0735598,0,0.000138417,0.00251894
0.141334,0.0287181,0.225292,0.774708,0.00749625,0.988944,0.947434,0.0077435,0.230758,0.741309,0.000257847,0.0115477,0.594544,0.671477,0.983774,0.310536,0.0381156,0,0.782215,1,0.0148578,0,0.000534356,0.00202697
0.20665,0.0085164,0.142758,0.857242,0.182909,0.387341,0.58993,0.00728724,0.0967376,0.738034,0.00927537,0.0232343,0.593956,0.671569,0.639881,0.313064,0.0255213,0,0.802798,1,0.0256606,0,7e+09,0.00228032
0.196073,0.00643632,0.1222,0.8778,0.101949,0.287077,0.33041,0.00548989,0.0950936,0.732416,0.0103836,0.0113926,0.593922,0.671565,0.733579,0.313255,0.0446096,0,0.795959,1,0.030544,0,8.24e+09,0.00223018
0.177953,0.00534019,0.109018,0.890982,0.0854573,0.509522,0.731733,0.00834284,0.111035,0.738648,0,0.0515803,0.594041,0.671566,0.960489,0.313585,0.0236334,0,0.805312,1,0.0346099,0,0.000455261,0.00226095
0.203953,0.00719594,0.130302,0.869698,0.16042,0.335515,0.528268,0.00841584,0.0728645,0.737904,0.00709012,0.0181193,0.593971,0.67157,0.524472,0.313902,0.0214237,0,0.846011,1,0.0284394,0,8.34e+09,0.0027018
0.186339,0.0031525,0.0757021,0.924298,0.151424,0.453111,0.534933,0.0116162,0.0712613,0.736612,0.00127512,0.0362301,0.59397,0.67157,0.873473,0.313947,0.0206874,0,0.820695,1,0.0508391,0,0.000148477,0.00234661
0.180776,0.00918484,0.148381,0.851619,0.113943,0.554851,0.655834,0.00719052,0.139817,0.736578,0.000714809,0.0154852,0.593968,0.671565,0.895847,0.312785,0.03326,0,0.808786,1,0.0245536,0,8.42e+09,0.00237156
0.175045,0.0135529,0.177041,0.822959,0.106447,0.359416,0.493207,0.00418695,0.154222,0.731811,0.00539274,0.0186464,0.593913,0.671576,0.830757,0.315527,0.0487377,0,0.77634,1,0.0199833,0,0.000136567,0.00205041
0.19464,0.00317803,0.0761556,0.923844,0.158921,0.486141,0.540418,0.0127562,0.0696239,0.736787,0,0.0179505,0.593971,0.671596,0.84823,0.32031,0.0200028,0,0.865645,1,0.0505258,0,9.27e+09,0.00289301
0.186718,0.00165422,0.0451673,0.954833,0.124438,0.535605,0.588829,0.0219273,0.0446316,0.737929,7.06e+08,0.0174528,0.594019,0.671556,0.887545,0.312006,0.0117016,0,0.842681,1,0.0848413,0,0.000120262,0.00268722
0.226371,0.00532469,0.108807,0.891193,0.287856,0.376445,0.405471,0.00816723,0.0840695,0.734369,0.000262834,0.0375914,0.59393,0.671574,0.725554,0.315144,0.0321991,0,0.881318,1,0.0346784,0,0.000124772,0.00261783
0.176014,0.0114965,0.165039,0.834961,0.127436,0.38235,0.498026,0.0102808,0.0679993,0.739103,0.0212659,0.0140005,0.593989,0.671639,0.385084,0.33263,0.0211971,0,0.814731,1,0.0217078,0,9.35e+09,0.00245907
0.151279,0.00463437,0.0994044,0.900596,0.118441,0.131514,0.127829,0.00233076,0.101666,0.728536,0,0.0297362,0.593871,0.671554,0.961241,0.310556,0.119797,0,0.830434,1,0.0382213,0,0.000180624,0.00242803
0.161055,0.00829936,0.140853,0.859147,0.125937,0.113436,0.123211,0.00132747,0.148114,0.724283,0,0.0308486,0.593838,0.671587,1,0.318783,0.180606,0,0.82592,1,0.0260582,0,0.000188603,0.00239589
0.200792,0.00580527,0.114853,0.885147,0.035982,0.235773,0.228457,0.0147589,0.0294239,0.734467,0.0393895,0.0110611,0.594044,0.671775,0.232706,0.325874,0.0198319,0,0.834485,1,0.0327013,0,0.000266426,0.00282483
0.19228,0.000766011,0.0227651,0.977235,0.0584708,0.434011,0.512117,0.0402268,0.019578,0.737499,0,0.00504493,0.594141,0.671576,0.716798,0.314835,0.00582258,0,0.826719,1,0.158413,0,6.45e+09,0.00327074
0.170916,0.00786803,0.136893,0.863107,0.0794603,0.0542011,0.124045,0.00212468,0.0488745,0.731288,0.0652234,0.0097847,0.593904,0.671573,0.33059,0.314646,0.0594,0,0.801698,1,0.0269097,0,6.78e+09,0.00233035
0.193165,0.00314247,0.0755208,0.924479,0.17991,0.262624,0.259175,0.00888324,0.0542893,0.73325,0,0.0256438,0.593929,0.671547,0.664428,0.30767,0.0323207,0,0.838512,1,0.0509602,0,0.000125813,0.00251343
0.170958,0.00838417,0.141609,0.858391,0.0569715,0.152809,0.187062,0.00278939,0.0990386,0.729094,0.0210318,0.0281562,0.593853,0.671581,0.66076,0.315694,0.0810011,0,0.790766,1,0.0258998,0,0.00026342,0.00219853
0.191437,0.00650197,0.122925,0.877075,0.118441,0.274549,0.376583,0.00507696,0.0982359,0.733114,0.0021324,0.0122119,0.59393,0.671588,0.7538,0.318065,0.0405028,0,0.807646,1,0.0303437,0,6.41e+09,0.00239356
